"GEOGRAPHY_NAME","OBS_VALUE"
"Roche",10
"Roseland",5
"Saltash Burraton",5
"Saltash Essa",15
"Saltash Pill",10
"Saltash St Stephens",10
"St Agnes",5
"St Austell Bay",5
"St Austell Bethel",20
"St Austell Gover",15
"St Austell Poltair",20
"St Blaise",15
"St Buryan",5
"St Cleer",10
"St Columb",5
"St Day and Lanner",20
"St Dennis",15
"St Endellion",0
"St Enoder",10
"St Germans",5
"St Issey",0
"St Ive",10
"St Ives North",5
"St Ives South",5
"St Just in Penwith",10
"St Keverne and Meneage",5
"St Mewan",5
"St Stephen",15
"St Teath",5
"Stithians",5
"Stokeclimsland",5
"Threemilestone and Gloweth",10
"Tintagel",5
"Torpoint East",15
"Torpoint West",15
"Troon and Beacon",30
"Truro Boscawen",10
"Truro Moresk",5
"Truro Tregolls",30
"Truro Trehaverne",5
"Tywardreath",0
"Wadebridge East",5
"Wadebridge West",10
"Wendron",10
"Bryher,St. Agnes,St. Martin's,St. Mary's,Tresco",0
"Backwell",5
"Banwell and Winscombe",25
"Blagdon and Churchill",0
"Clevedon Central",5
"Clevedon East",5
"Clevedon North",0
"Clevedon South",5
"Clevedon Walton",0
"Clevedon West",5
"Clevedon Yeo",0
"Congresbury",10
"Easton-in-Gordano",0
"Gordano",0
"Hutton and Locking",10
"Kewstoke",10
"Nailsea East",5
"Nailsea North and West",15
"Pill",5
"Portishead Central",5
"Portishead Coast",0
"Portishead East",0
"Portishead Redcliffe Bay",0
"Portishead South and North Weston",5
"Portishead West",10
"Weston-super-Mare Central",60
"Weston-super-Mare Clarence and Uphill",35
"Weston-super-Mare East",50
"Weston-super-Mare Milton and Old Worle",25
"Weston-super-Mare North Worle",20
"Weston-super-Mare South",105
"Weston-super-Mare South Worle",25
"Weston-super-Mare West",30
"Winford",0
"Wraxall and Long Ashton",15
"Wrington",0
"Yatton",20
"Budshead",60
"Compton",40
"Devonport",110
"Drake",55
"Efford and Lipson",100
"Eggbuckland",20
"Ham",75
"Honicknowle",85
"Moor View",25
"Peverell",20
"Plympton Chaddlewood",10
"Plympton Erle",15
"Plympton St Mary",20
"Plymstock Dunstone",20
"Plymstock Radford",20
"Southway",50
"St Budeaux",85
"St Peter and the Waterfront",170
"Stoke",75
"Sutton and Mount Gould",105
"Alderney",40
"Branksome East",10
"Branksome West",15
"Broadstone",5
"Canford Cliffs",5
"Canford Heath East",10
"Canford Heath West",10
"Creekmoor",30
"Hamworthy East",20
"Hamworthy West",30
"Merley and Bearwood",15
"Newtown",35
"Oakdale",20
"Parkstone",15
"Penn Hill",20
"Poole Town",40
"Almondsbury",5
"Bitton",5
"Boyd Valley",10
"Bradley Stoke Central and Stoke Lodge",10
"Bradley Stoke North",0
"Bradley Stoke South",5
"Charfield",5
"Chipping Sodbury",5
"Cotswold Edge",5
"Dodington",15
"Downend",10
"Emersons Green",20
"Filton",35
"Frampton Cotterell",10
"Frenchay and Stoke Park",20
"Hanham",15
"Kings Chase",35
"Ladden Brook",5
"Longwell Green",10
"Oldland Common",10
"Parkwall",20
"Patchway",35
"Pilning and Severn Beach",5
"Rodway",20
"Severn",0
"Siston",15
"Staple Hill",25
"Stoke Gifford",25
"Thornbury North",5
"Thornbury South and Alveston",10
"Westerleigh",5
"Winterbourne",10
"Woodstock",30
"Yate Central",30
"Yate North",20
"Abbey Meads",35
"Blunsdon",5
"Central",40
"Covingham and Nythe",20
"Dorcan",30
"Eastcott",50
"Freshbrook and Grange Park",20
"Gorse Hill and Pinehurst",50
"Haydon Wick",15
"Highworth",20
"Moredon",30
"Old Town and Lawn",45
"Parks",60
"Penhill",65
"Ridgeway",0
"Shaw and Nine Elms",15
"St Margaret",15
"St Philip",25
"Toothill and Westlea",25
"Walcot",50
"Western",25
"Wroughton and Chiseldon",15
"Berry Head-with-Furzeham",15
"Blatchcombe",45
"Churston-with-Galmpton",5
"Clifton-with-Maidenway",20
"Cockington-with-Chelston",30
"Ellacombe",50
"Goodrington-with-Roselands",5
"Preston",20
"Roundham-with-Hyde",45
"Shiphay-with-the-Willows",20
"St Marychurch",35
"St Mary's-with-Summercombe",20
"Tormohun",85
"Watcombe",35
"Wellswood",20
"Aldbourne and Ramsbury",5
"Alderbury and Whiteparish",0
"Amesbury East",15
"Amesbury West",15
"Bourne and Woodford Valley",5
"Box and Colerne",5
"Bradford-on-Avon North",5
"Bradford-on-Avon South",10
"Brinkworth",5
"Bromham, Rowde and Potterne",15
"Bulford, Allington and Figheldean",5
"Burbage and the Bedwyns",5
"By Brook",5
"Calne Central",10
"Calne Chilvester and Abberd",20
"Calne North",15
"Calne Rural",5
"Calne South and Cherhill",5
"Chippenham Cepen Park and Derriads",10
"Chippenham Cepen Park and Redlands",10
"Chippenham Hardenhuish",20
"Chippenham Hardens and England",20
"Chippenham Lowden and Rowden",25
"Chippenham Monkton",10
"Chippenham Pewsham",5
"Chippenham Queens and Sheldon",15
"Corsham Pickwick",15
"Corsham Town",10
"Corsham Without and Box Hill",10
"Cricklade and Latton",5
"Devizes and Roundway South",5
"Devizes East",10
"Devizes North",30
"Downton and Ebble Valley",10
"Durrington and Larkhill",5
"Ethandune",15
"Fovant and Chalke Valley",0
"Hilperton",10
"Holt and Staverton",5
"Kington",5
"Laverstock, Ford and Old Sarum",20
"Ludgershall and Perham Down",15
"Lyneham",0
"Malmesbury",10
"Marlborough East",5
"Marlborough West",0
"Melksham Central",10
"Melksham North",5
"Melksham South",10
"Melksham Without North",5
"Melksham Without South",10
"Mere",5
"Minety",5
"Nadder and East Knoyle",5
"Pewsey",10
"Pewsey Vale",5
"Purton",10
"Redlynch and Landford",5
"Roundway",20
"Salisbury Bemerton",45
"Salisbury Fisherton and Bemerton Village",10
"Salisbury Harnham",5
"Salisbury St Edmund and Milford",15
"Salisbury St Francis and Stratford",5
"Salisbury St Mark's and Bishopdown",10
"Salisbury St Martin's and Cathedral",20
"Salisbury St Paul's",15
"Sherston",5
"Southwick",5
"Summerham and Seend",10
"The Collingbournes and Netheravon",5
"The Lavingtons and Erlestoke",5
"Tidworth",15
"Till and Wylye Valley",5
"Tisbury",5
"Trowbridge Adcroft",20
"Trowbridge Central",20
"Trowbridge Drynham",5
"Trowbridge Grove",10
"Trowbridge Lambrok",20
"Trowbridge Park",15
"Trowbridge Paxcroft",10
"Urchfont and The Cannings",5
"Warminster Broadway",5
"Warminster Copheap and Wylye",5
"Warminster East",15
"Warminster West",10
"Warminster Without",5
"West Selkley",0
"Westbury East",5
"Westbury North",15
"Westbury West",25
"Wilton and Lower Wylye Valley",10
"Winsley and Westwood",0
"Winterslow",5
"Wootton Bassett East",5
"Wootton Bassett North",10
"Wootton Bassett South",15
"Axminster Rural",5
"Axminster Town",10
"Beer and Branscombe",0
"Broadclyst",10
"Budleigh",5
"Clyst Valley",5
"Coly Valley",15
"Dunkeswell",0
"Exe Valley",5
"Exmouth Brixington",5
"Exmouth Halsdon",5
"Exmouth Littleham",15
"Exmouth Town",15
"Exmouth Withycombe Raleigh",20
"Feniton and Buckerell",5
"Honiton St Michael's",25
"Honiton St Paul's",10
"Newbridges",0
"Newton Poppleford and Harpford",5
"Otterhead",0
"Ottery St Mary Rural",0
"Ottery St Mary Town",5
"Raleigh",5
"Seaton",5
"Sidmouth Rural",5
"Sidmouth Sidford",10
"Sidmouth Town",0
"Tale Vale",5
"Trinity",0
"Whimple",0
"Woodbury and Lympstone",0
"Yarty",0
"Alphington",15
"Cowick",15
"Duryard",5
"Exwick",10
"Heavitree",10
"Mincinglake",15
"Newtown",15
"Pennsylvania",5
"Pinhoe",15
"Polsloe",10
"Priory",25
"St David's",55
"St James",10
"St Leonard's",0
"St Loyes",5
"St Thomas",20
"Topsham",15
"Whipton & Barton",20
"Boniface",10
"Bradninch",5
"Cadbury",0
"Canonsleigh",5
"Castle",10
"Clare and Shuttern",0
"Cranmore",15
"Cullompton North",5
"Cullompton Outer",5
"Cullompton South",5
"Halberton",0
"Lawrence",10
"Lower Culm",5
"Lowman",25
"Newbrooke",0
"Sandford and Creedy",0
"Silverton",0
"Taw",0
"Taw Vale",15
"Upper Culm",5
"Upper Yeo",5
"Way",0
"Westexe",15
"Yeo",5
"Bickington and Roundswell",10
"Bishop's Nympton",0
"Bratton Fleming",0
"Braunton East",5
"Braunton West",5
"Central Town",30
"Chittlehampton",0
"Chulmleigh",5
"Combe Martin",5
"Forches and Whiddon Valley",20
"Fremington",10
"Georgeham and Mortehoe",0
"Heanton Punchardon",5
"Ilfracombe Central",25
"Ilfracombe East",5
"Ilfracombe West",10
"Instow",0
"Landkey, Swimbridge and Taw",10
"Longbridge",10
"Lynton and Lynmouth",0
"Marwood",5
"Newport",20
"North Molton",0
"Pilton",5
"South Molton",15
"Witheridge",5
"Yeo Valley",15
"Allington and Loddiswell",0
"Avon and Harbourne",0
"Bickleigh and Shaugh",5
"Charterlands",0
"Cornwood and Sparkwell",5
"Dartington",0
"Dartmouth and Kingswear",0
"Dartmouth Townstal",5
"East Dart",0
"Eastmoor",0
"Erme Valley",5
"Ivybridge Central",10
"Ivybridge Filham",10
"Ivybridge Woodlands",5
"Kingsbridge East",0
"Kingsbridge North",5
"Marldon",5
"Newton and Noss",5
"Salcombe and Malborough",0
"Saltstone",0
"Skerries",5
"South Brent",5
"Stokenham",0
"Thurlestone",0
"Totnes Bridgetown",15
"Totnes Town",5
"Wembury and Brixton",5
"West Dart",0
"Westville and Alvington",0
"Yealmpton",0
"Ambrook",10
"Ashburton and Buckfastleigh",10
"Bishopsteignton",0
"Bovey",15
"Bradley",10
"Buckland and Milber",15
"Bushell",40
"Chudleigh",10
"College",20
"Dawlish Central and North East",15
"Dawlish South West",10
"Haytor",5
"Ipplepen",0
"Kenn Valley",10
"Kenton with Starcross",0
"Kerswell-with-Combe",10
"Kingsteignton East",5
"Kingsteignton West",10
"Moorland",0
"Shaldon and Stokeinteignhead",0
"Teign Valley",0
"Teignbridge North",5
"Teignmouth Central",5
"Teignmouth East",5
"Teignmouth West",15
"Appledore",5
"Bideford East",30
"Bideford North",25
"Bideford South",20
"Broadheath",0
"Clinton",5
"Clovelly Bay",0
"Coham Bridge",0
"Forest",5
"Hartland and Bradworthy",5
"Holsworthy",20
"Kenwith",0
"Monkleigh and Littleham",5
"Northam",20
"Orchard Hill",5
"Shebbear and Langtree",5
"Tamarside",0
"Three Moors",5
"Torrington",15
"Two Rivers",5
"Waldon",0
"Westward Ho!",0
"Winkleigh",5
"Bere Ferrers",15
"Bridestowe",0
"Buckland Monachorum",5
"Burrator",0
"Chagford",0
"Drewsteignton",0
"Exbourne",0
"Hatherleigh",5
"Lew Valley",5
"Lydford",0
"Mary Tavy",0
"Milton Ford",0
"North Tawton",0
"Okehampton East",5
"Okehampton West",10
"South Tawton",0
"Tamarside",0
"Tavistock North",10
"Tavistock South",5
"Tavistock South West",5
"Thrushel",10
"Walkham",5
"Burton and Winkton",5
"Grange",25
"Highcliffe",0
"Jumpers",0
"Mudeford and Friars Cliff",0
"North Highcliffe and Walkford",0
"Portfield",15
"Purewell and Stanpit",10
"St Catherine's and Hurn",5
"Town Centre",10
"West Highcliffe",10
"Alderholt",0
"Ameysford",0
"Colehill East",5
"Colehill West",0
"Corfe Mullen Central",5
"Corfe Mullen North",5
"Corfe Mullen South",0
"Crane",0
"Ferndown Central",5
"Ferndown Links",10
"Handley Vale",5
"Holt",0
"Longham",0
"Parley",5
"St Leonards and St Ives East",5
"St Leonards and St Ives West",5
"Stapehill",0
"Stour",5
"Three Cross and Potterne",5
"Verwood Dewlands",5
"Verwood Newtown",5
"Verwood Stephen's Castle",5
"West Moors",10
"Wimborne Minster",15
"Abbey",0
"Blackmore",0
"Blandford Damory Down",0
"Blandford Hilltop",0
"Blandford Langton St Leonards",5
"Blandford Old Town",10
"Blandford Station",5
"Bourton and District",5
"Bulbarrow",5
"Cranborne Chase",0
"Gillingham Town",5
"Hill Forts",5
"Lodbourne",5
"Lydden Vale",0
"Marnhull",0
"Milton",0
"Motcombe and Ham",5
"Portman",0
"Riversdale",0
"Shaftesbury Central",10
"Shaftesbury Christy's",5
"Shaftesbury Grosvenor",5
"Shaftesbury Underhill",0
"Stour Valley",10
"The Beacon",0
"The Lower Tarrants",0
"The Stours",0
"Wyke",5
"Bere Regis",5
"Castle",0
"Creech Barrow",0
"Langton",0
"Lytchett Matravers",5
"Lytchett Minster and Upton East",5
"Lytchett Minster and Upton West",5
"St. Martin",5
"Swanage North",0
"Swanage South",10
"Wareham",10
"West Purbeck",0
"Winfrith",5
"Wool",10
"Beaminster",5
"Bradford Abbas",5
"Bradpole",0
"Bridport North",10
"Bridport South and Bothenhampton",10
"Broadmayne",0
"Broadwindsor",0
"Burton Bradstock",0
"Cam Vale",5
"Charminster and Cerne Valley",10
"Charmouth",0
"Chesil Bank",0
"Chickerell",10
"Chideock and Symondsbury",0
"Dorchester East",15
"Dorchester North",20
"Dorchester South",5
"Dorchester West",5
"Frome Valley",0
"Halstock",0
"Loders",0
"Lyme Regis",5
"Maiden Newton",5
"Marshwood Vale",0
"Netherbury",5
"Owermoigne",0
"Piddle Valley",0
"Puddletown",0
"Queen Thorne",0
"Sherborne East",10
"Sherborne West",5
"Winterborne St Martin",10
"Yetminster",5
"Littlemoor",20
"Melcombe Regis",35
"Preston",0
"Radipole",10
"Tophill East",15
"Tophill West",15
"Underhill",20
"Upwey and Broadwey",10
"Westham East",15
"Westham North",20
"Westham West",10
"Wey Valley",5
"Weymouth East",5
"Weymouth West",15
"Wyke Regis",15
"All Saints",15
"Battledown",5
"Benhall and The Reddings",5
"Charlton Kings",5
"Charlton Park",5
"College",10
"Hesters Way",40
"Lansdown",5
"Leckhampton",5
"Oakley",40
"Park",5
"Pittville",0
"Prestbury",5
"Springbank",20
"St Mark's",30
"St Paul's",40
"St Peter's",30
"Swindon Village",10
"Up Hatherley",0
"Warden Hill",10
"Ampney-Coln",0
"Avening",0
"Beacon-Stow",0
"Blockley",0
"Bourton-on-the-Water",5
"Campden-Vale",10
"Chedworth",0
"Churn Valley",0
"Cirencester Beeches",15
"Cirencester Chesterton",10
"Cirencester Park",5
"Cirencester Stratton-Whiteway",5
"Cirencester Watermoor",20
"Ermin",5
"Fairford",5
"Fosseridge",5
"Grumbolds Ash",0
"Hampton",0
"Kempsford-Lechlade",5
"Moreton-in-Marsh",10
"Northleach",0
"Rissingtons",5
"Riversmeet",0
"Sandywell",0
"Tetbury",10
"Thames Head",5
"Three Rivers",0
"Water Park",5
"Alvington, Aylburton and West Lydney",5
"Awre",5
"Berry Hill",0
"Blaisdon and Longhope",0
"Bream",10
"Bromesberrow and Dymock",5
"Christchurch and English Bicknor",5
"Churcham and Huntley",5
"Cinderford East",10
"Cinderford West",20
"Coleford Central",10
"Coleford East",25
"Hartpury",0
"Hewelsfield and Woolaston",0
"Littledean and Ruspidge",15
"Lydbrook and Ruardean",5
"Lydney East",30
"Lydney North",0
"Mitcheldean and Drybrook",15
"Newent Central",20
"Newland and St Briavels",5
"Newnham and Westbury",5
"Oxenhall and Newent North East",5
"Pillowell",10
"Redmarley",5
"Tibberton",5
"Tidenham",10
"Abbey",20
"Barnwood",30
"Barton and Tredworth",65
"Elmbridge",5
"Grange",15
"Hucclecote",10
"Kingsholm and Wotton",40
"Longlevens",15
"Matson and Robinswood",70
"Moreland",55
"Podsmead",20
"Quedgeley Fieldcourt",40
"Quedgeley Severn Vale",15
"Tuffley",25
"Westgate",55
"Amberley and Woodchester",0
"Berkeley",5
"Bisley",5
"Cainscross",15
"Cam East",5
"Cam West",10
"Central",10
"Chalford",10
"Coaley and Uley",0
"Dursley",10
"Eastington and Standish",5
"Farmhill and Paganhill",5
"Hardwicke",15
"Kingswood",5
"Minchinhampton",0
"Nailsworth",10
"Painswick",0
"Randwick, Whiteshill and Ruscombe",0
"Rodborough",0
"Severn",5
"Slade",5
"Stonehouse",15
"The Stanleys",5
"Thrupp",5
"Trinity",0
"Uplands",5
"Upton St Leonards",5
"Vale",5
"Valley",10
"Wotton-under-Edge",5
"Ashchurch with Walton Cardiff",10
"Badgeworth",5
"Brockworth",25
"Churchdown Brookfield",5
"Churchdown St John's",15
"Cleeve Grange",5
"Cleeve Hill",5
"Cleeve St Michael's",20
"Cleeve West",5
"Coombe Hill",5
"Highnam with Haw Bridge",10
"Hucclecote",5
"Innsworth with Down Hatherley",10
"Isbourne",0
"Northway",10
"Oxenton Hill",0
"Shurdington",0
"Tewkesbury Newtown",0
"Tewkesbury Prior's Park",15
"Tewkesbury Town with Mitton",15
"Twyning",0
"Winchcombe",10
"Ammerdown",10
"Ashwick, Chilcompton and Stratton",5
"Beckington and Selwood",5
"Butleigh and Baltonsborough",0
"Chewton Mendip and Ston Easton",5
"Coleford and Holcombe",10
"Cranmore, Doulting and Nunney",5
"Creech",5
"Croscombe and Pilton",0
"Frome Berkley Down",5
"Frome College",10
"Frome Keyford",20
"Frome Market",25
"Frome Oakfield",10
"Frome Park",20
"Glastonbury St Benedict's",5
"Glastonbury St Edmund's",10
"Glastonbury St John's",5
"Glastonbury St Mary's",0
"Moor",5
"Postlebury",5
"Rode and Norton St Philip",0
"Rodney and Westbury",0
"Shepton East",25
"Shepton West",10
"St Cuthbert Out North",5
"Street North",15
"Street South",10
"Street West",0
"The Pennards and Ditcheat",0
"Wells Central",5
"Wells St Cuthbert's",20
"Wells St Thomas'",5
"Wookey and St Cuthbert Out West",5
"Axevale",0
"Berrow",5
"Bridgwater Dunwear",25
"Bridgwater Eastover",15
"Bridgwater Fairfax",50
"Bridgwater Hamp",45
"Bridgwater Victoria",25
"Bridgwater Westover",55
"Bridgwater Wyndham",5
"Burnham Central",10
"Burnham North",5
"Cannington and Wembdon",10
"Cheddar and Shipham",10
"East Polden",0
"Highbridge and Burnham Marine",30
"Huntspill and Pawlett",0
"King's Isle",10
"Knoll",10
"North Petherton",25
"Puriton and Woolavington",10
"Quantocks",5
"Wedmore and Mark",5
"West Polden",0
"Blackdown",0
"Blackmoor Vale",5
"Bruton",5
"Brympton",10
"Burrow Hill",5
"Camelot",0
"Cary",5
"Chard Avishayes",10
"Chard Combe",0
"Chard Crimchard",5
"Chard Holyrood",10
"Chard Jocelyn",0
"Coker",10
"Crewkerne",10
"Curry Rivel",0
"Eggwood",0
"Hamdon",5
"Ilminster",10
"Islemoor",0
"Ivelchester",5
"Langport and Huish",10
"Martock",15
"Milborne Port",5
"Neroche",5
"Northstone",5
"Parrett",5
"South Petherton",15
"St Michael's",5
"Tatworth and Forton",5
"Tower",0
"Turn Hill",5
"Wessex",10
"Wincanton",15
"Windwhistle",0
"Yeovil Central",40
"Yeovil East",40
"Yeovil South",20
"Yeovil West",25
"Yeovil Without",20
"Bishop's Hull",10
"Bishop's Lydeard",15
"Blackdown",0
"Bradford-on-Tone",5
"Comeytrowe",10
"Milverton and North Deane",5
"Monument",0
"Neroche",0
"North Curry and Stoke St Gregory",5
"Norton Fitzwarren",5
"Ruishton and Creech",10
"Staplegrove",10
"Taunton Blackbrook and Holway",15
"Taunton Eastgate",25
"Taunton Fairwater",20
"Taunton Halcon",30
"Taunton Killams and Mountfield",5
"Taunton Lyngford",25
"Taunton Manor and Wilton",25
"Taunton Pyrland and Rowbarton",20
"Trull",0
"Wellington East",20
"Wellington North",20
"Wellington Rockwell Green and West",15
"West Monkton",10
"Wiveliscombe and West Deane",5
"Alcombe",5
"Brendon Hills",0
"Carhampton and Withycombe",0
"Crowcombe and Stogumber",0
"Dulverton and District",0
"Dunster and Timberscombe",5
"Greater Exmoor",0
"Minehead Central",15
"Minehead North",5
"Minehead South",5
"Old Cleeve",5
"Porlock and District",0
"Quantock Vale",5
"Watchet",10
"West Quantock",0
"Williton",15
"Aberffraw,Rhosneigr",0
"Amlwch Port",10
"Amlwch Rural",0
"Beaumaris",5
"Bodffordd",5
"Bodorgan",0
"Braint",5
"Bryngwran",10
"Brynteg",0
"Cadnant",5
"Cefni",5
"Cwm Cadnant",0
"Cyngar",10
"Gwyngyll",5
"Holyhead Town",10
"Kingsland",5
"Llanbadrig",0
"Llanbedrgoch",5
"Llanddyfnan",0
"Llaneilian",0
"Llanfaethlu",5
"Llanfair-yn-Neubwll",5
"Llanfihangel Ysgeifiog",5
"Llangoed",0
"Llanidan",5
"Llannerch-y-medd",5
"London Road",15
"Maeshyfryd",15
"Mechell",5
"Moelfre",0
"Morawelon",20
"Parc a'r Mynydd",0
"Pentraeth",5
"Porthyfelin",15
"Rhosyr",5
"Trearddur",5
"Tudur",10
"Tysilio",5
"Valley",5
"Aberdaron,Botwnnog,Tudweiliog",0
"Aberdovey",0
"Abererch",0
"Abermaw",5
"Abersoch,Llanengan",5
"Arllechwedd",5
"Bala,Llanuwchllyn",5
"Bethel",0
"Bontnewydd",0
"Bowydd and Rhiw",10
"Brithdir and Llanfachreth/Ganllwyd/Llanelltyd",0
"Bryn-crug/Llanfihangel,Llangelynin",0
"Cadnant",10
"Clynnog,Llanllyfni",0
"Corris/Mawddwy",0
"Criccieth",0
"Cwm-y-Glo,Llanrug",0
"Deiniol",15
"Deiniolen",5
"Dewi",5
"Diffwys and Maenofferen",5
"Dolbenmaen",5
"Dolgellau North",5
"Dolgellau South",5
"Dyffryn Ardudwy",0
"Efail-newydd/Buan",0
"Garth,Menai (Bangor)",15
"Gerlan",5
"Glyder",0
"Groeslon",5
"Harlech",5
"Hendre",20
"Hirael",15
"Llanaelhaearn",0
"Llanbedr",0
"Llanbedrog",0
"Llanberis",5
"Llandderfel",0
"Llanwnda",5
"Llanystumdwy",0
"Marchog",30
"Menai (Caernarfon)",5
"Morfa Nefyn",5
"Nefyn",5
"Ogwen",10
"Peblig (Caernarfon)",20
"Penisarwaun",5
"Penrhyndeudraeth",5
"Pentir",5
"Penygroes",5
"Porthmadog East",5
"Porthmadog West",5
"Porthmadog-Tremadog",0
"Pwllheli North",5
"Pwllheli South",5
"Seiont",15
"Talysarn",10
"Teigl",5
"Trawsfynydd",5
"Tregarth & Mynydd Llandygai",10
"Tywyn",0
"Waunfawr",5
"Y Felinheli",5
"Abergele Pensarn",25
"Betws yn Rhos",0
"Betws-y-Coed",0
"Bryn",5
"Caerhun",0
"Capelulo",0
"Colwyn",20
"Conwy",5
"Craig-y-Don",10
"Crwst",5
"Deganwy",10
"Eglwysbach",0
"Eirias",15
"Gele",10
"Glyn",45
"Gogarth",20
"Gower",0
"Kinmel Bay",15
"Llanddulas",10
"Llandrillo yn Rhos",15
"Llangernyw",5
"Llansanffraid",0
"Llansannan",0
"Llysfaen",20
"Marl",5
"Mochdre",10
"Mostyn",15
"Pandy",5
"Pant-yr-afon/Penmaenan",10
"Penrhyn",5
"Pensarn",10
"Pentre Mawr",20
"Rhiw",30
"Towyn",5
"Trefriw",0
"Tudno",30
"Uwch Conwy",0
"Uwchaled",0
"Bodelwyddan",5
"Corwen",5
"Denbigh Central",15
"Denbigh Lower",10
"Denbigh Upper/Henllan",15
"Dyserth",0
"Efenechtyd",0
"Llanarmon-yn-Ial/Llandegla",5
"Llanbedr Dyffryn Clwyd/Llangynhafal",0
"Llandrillo",0
"Llandyrnog",10
"Llanfair Dyffryn Clwyd/Gwyddelwern",5
"Llangollen",5
"Llanrhaeadr-yng-Nghinmeirch",0
"Prestatyn Central",10
"Prestatyn East",15
"Prestatyn Meliden",5
"Prestatyn North",20
"Prestatyn South West",15
"Rhuddlan",10
"Rhyl East",30
"Rhyl South",20
"Rhyl South East",35
"Rhyl South West",50
"Rhyl West",95
"Ruthin",10
"St. Asaph East",5
"St. Asaph West",5
"Trefnant",0
"Tremeirchion",0
"Argoed",10
"Aston",10
"Bagillt East",5
"Bagillt West",20
"Broughton North East",5
"Broughton South",10
"Brynford",5
"Buckley Bistre East",15
"Buckley Bistre West",30
"Buckley Mountain",10
"Buckley Pentrobin",10
"Caergwrle",5
"Caerwys",5
"Cilcain",0
"Connah's Quay Central",25
"Connah's Quay Golftyn",30
"Connah's Quay South",10
"Connah's Quay Wepre",15
"Ewloe",5
"Ffynnongroyw",5
"Flint Castle",15
"Flint Coleshill",10
"Flint Oakenholt",25
"Flint Trelawny",15
"Greenfield",20
"Gronant",5
"Gwernaffield",5
"Gwernymynydd",0
"Halkyn",5
"Hawarden",5
"Higher Kinnerton",5
"Holywell Central",15
"Holywell East",15
"Holywell West",30
"Hope",10
"Leeswood",10
"Llanfynydd",5
"Mancot",5
"Mold Broncoed",15
"Mold East",10
"Mold South",5
"Mold West",25
"Mostyn",10
"New Brighton",0
"Northop",5
"Northop Hall",0
"Penyffordd",5
"Queensferry",10
"Saltney Mold Junction",5
"Saltney Stonebridge",15
"Sealand",5
"Shotton East",10
"Shotton Higher",25
"Shotton West",10
"Trelawnyd and Gwaenysgor",0
"Treuddyn",5
"Whitford",5
"Acton",10
"Borras Park",5
"Bronington",10
"Brymbo",20
"Bryn Cefn",5
"Brynyffynnon",30
"Cartrefle",20
"Cefn",20
"Chirk North",10
"Chirk South",5
"Coedpoeth",25
"Dyffryn Ceiriog/Ceiriog Valley",0
"Erddig",5
"Esclusham",10
"Garden Village",5
"Gresford East and West",5
"Grosvenor",20
"Gwenfro",10
"Gwersyllt East and South",15
"Gwersyllt North",15
"Gwersyllt West",15
"Hermitage",5
"Holt",10
"Johnstown",5
"Little Acton",5
"Llangollen Rural",0
"Llay",15
"Maesydre",10
"Marchwiel",5
"Marford and Hoseley",5
"Minera",0
"New Broughton",20
"Offa",15
"Overton",5
"Pant",10
"Penycae",15
"Penycae and Ruabon South",15
"Plas Madoc",30
"Ponciau",20
"Queensway",30
"Rhosnesni",5
"Rossett",5
"Ruabon",15
"Smithfield",30
"Stansty",5
"Whitegate",25
"Wynnstay",25
"Aber-craf",0
"Banwy",0
"Beguildy",5
"Berriew",0
"Blaen Hafren",0
"Bronllys",0
"Builth",0
"Bwlch",0
"Caersws",0
"Churchstoke",0
"Crickhowell,Llangattock",5
"Cwm-twrch",5
"Disserth and Trecoed",0
"Dolforwyn",0
"Felin-f+ch",0
"Forden",0
"Glantwymyn,Llanbrynmair",5
"Glasbury",0
"Guilsfield",0
"Gwernyfed",0
"Hay",0
"Kerry",0
"Knighton",10
"Llanafanfawr",0
"Llanbadarn Fawr",5
"Llandinam",0
"Llandrindod East/Llandrindod West",5
"Llandrindod North",10
"Llandrindod South",10
"Llandrinio",5
"Llandysilio",0
"Llanelwedd",0
"Llanfair Caereinion",10
"Llanfihangel",0
"Llanfyllin",5
"Llangors",5
"Llangunllo",0
"Llangynidr",0
"Llanidloes",0
"Llanrhaeadr-ym-Mochnant/Llansilin",5
"Llansantffraid",10
"Llanwddyn",0
"Llanwrtyd Wells",0
"Llanyre",0
"Machynlleth",0
"Maescar/Llywel",0
"Meifod",0
"Montgomery",0
"Nantmel",0
"Newtown Central",25
"Newtown East",15
"Newtown Llanllwchaiarn North",5
"Newtown Llanllwchaiarn West",5
"Newtown South",15
"Old Radnor",0
"Presteigne",5
"Rhayader",0
"Rhiwcynon",5
"St. David Within",5
"St. John",10
"St. Mary",15
"Talgarth",0
"Talybont-on-Usk",0
"Tawe-Uchaf",5
"Trewern",0
"Welshpool Castle",5
"Welshpool Gungrog",5
"Welshpool Llanerchyddol",5
"Ynyscedwyn",5
"Yscir",0
"Ystradgynlais",15
"Aberaeron",0
"Aberporth",5
"Aberteifi/Cardigan-Mwldan",5
"Aberteifi/Cardigan-Rhyd-y-Fuwch",5
"Aberteifi/Cardigan-Teifi",10
"Aberystwyth Bronglais",5
"Aberystwyth Canol/Central",10
"Aberystwyth Gogledd/North",5
"Aberystwyth Penparcau",10
"Aberystwyth Rheidol",15
"Beulah",5
"Borth",5
"Capel Dewi",0
"Ceulanamaesmawr",5
"Ciliau Aeron",0
"Faenor",5
"Lampeter",10
"Llanarth",0
